;data_venda;faturado;valor_entrada;qtd_parcelas;primeiro_vencimento;valor_financiado;valor_parcela;mda;qtd_consultas_ate15dias;qtd_consultas_ate60dias;qtd_registros;qtd_contratos_quitados_cliente;qtd_contratos_abertos_cliente;media_atraso_cliente;sexo;data_nascimento;tel_fixo;estado_civil;dependentes;veiculo;veiculo_financiado;moradia;anos_residencia;ocupacao;telefone_comercial;data_admissao;salario;mda_cliente
1272;20121218;71.7;;4;20130118;71.7;17.93;-7;;;;5;;3.0;2;19570304.0;True;2;;;;;2.0;150.0;True;20000101.0;1200.0;35
1273;20120117;109.8;;3;20120217;109.8;36.6;-17;;;;2;;0.0;1;20010101.0;True;2;;;;;1.0;68.0;True;20000101.0;2300.0;-1
1274;20121005;239.9;;5;20121105;239.9;47.98;2;;;;5;;0.0;1;19580227.0;True;1;;;;;1.0;67.0;True;20021001.0;1200.0;3
1275;20120331;234.0;;5;20120530;234.0;46.8;17;;;;1;;0.0;1;19840424.0;True;1;;;;;1.0;64.0;True;20111201.0;1200.0;17
1276;20120426;103.3;;4;20120526;103.3;25.83;10;;;;1;;0.0;1;19810614.0;True;1;;;;;1.0;100.0;True;20040701.0;1900.0;11
1277;20130429;236.6;;5;20130529;236.6;47.32;11;0.0;0.0;0.0;2;;0.0;1;19810614.0;True;1;;;;;1.0;100.0;True;20040701.0;1900.0;11
1278;20120207;119.9;;5;20120307;119.9;23.98;24;;;;0;1.0;5.0;2;19560515.0;True;1;;;;;1.0;54.0;True;19970101.0;1000.0;24
1279;20120416;400.0;;5;20120516;400.0;80.0;3;;;;2;;32.0;2;19501108.0;True;1;;;;;1.0;68.0;True;20091101.0;1090.0;43
1280;20120316;532.6;;5;20120416;532.6;106.52;24;;;;10;3.0;9.0;1;19540423.0;True;2;;;;;2.0;100.0;True;20000101.0;4700.0;113
1281;20120510;575.8;;5;20120610;575.8;115.16;8;;;;12;3.0;11.0;1;19540423.0;True;2;;;;;2.0;100.0;True;20000101.0;4700.0;113
1282;20120601;256.18;;5;20120701;256.18;51.24;8;;;;12;3.0;11.0;1;19540423.0;True;2;;;;;2.0;100.0;True;20000101.0;4700.0;113
1283;20120609;196.8;;5;20120709;196.8;39.36;2;;;;13;3.0;11.0;1;19540423.0;True;2;;;;;2.0;100.0;True;20000101.0;4700.0;113
1284;20120612;274.1;;4;20120811;274.1;68.53;12;;;;13;5.0;11.0;1;19540423.0;True;2;;;;;2.0;100.0;True;20000101.0;4700.0;113
1285;20120612;202.5;;4;20120811;202.5;50.63;2;;;;13;5.0;11.0;1;19540423.0;True;2;;;;;2.0;100.0;True;20000101.0;4700.0;113
1286;20120622;25.2;;1;20120722;25.2;25.2;18;;;;13;6.0;11.0;1;19540423.0;True;2;;;;;2.0;100.0;True;20000101.0;4700.0;113
1287;20121121;79.8;;3;20130107;79.8;26.6;4;;;;20;2.0;9.0;1;19540423.0;True;2;;;;;2.0;100.0;True;20000101.0;4700.0;113
1288;20121121;354.4;;5;20130107;354.4;70.88;20;;;;20;2.0;9.0;1;19540423.0;True;2;;;;;2.0;100.0;True;20000101.0;4700.0;113
1289;20121121;338.6;;5;20130107;338.6;67.72;18;;;;20;2.0;9.0;1;19540423.0;True;2;;;;;2.0;100.0;True;20000101.0;4700.0;113
1290;20121216;289.5;;5;20130116;289.5;57.9;23;;;;20;3.0;9.0;1;19540423.0;True;2;;;;;2.0;100.0;True;20000101.0;4700.0;113
1291;20130115;249.8;;5;20130215;249.8;49.96;5;;;;20;4.0;9.0;1;19540423.0;True;2;;;;;2.0;100.0;True;20000101.0;4700.0;113
1292;20130321;118.4;;4;20130421;118.4;29.6;2;;;;21;4.0;8.0;1;19540423.0;True;2;;;;;2.0;100.0;True;20000101.0;4700.0;113
1293;20130328;256.2;;4;20130428;256.2;64.05;2;;;;21;5.0;8.0;1;19540423.0;True;2;;;;;2.0;100.0;True;20000101.0;4700.0;113
1294;20130330;399.4;;5;20130608;399.4;79.88;91;;;;21;6.0;8.0;1;19540423.0;True;2;;;;;2.0;100.0;True;20000101.0;4700.0;113
1295;20130410;132.0;;3;20130510;132.0;44.0;20;;;;21;7.0;8.0;1;19540423.0;True;2;;;;;2.0;100.0;True;20000101.0;4700.0;113
1296;20130510;132.7;;5;20130610;132.7;26.54;89;;;;23;6.0;7.0;1;19540423.0;True;2;;;;;2.0;100.0;True;20000101.0;4700.0;113
1297;20130521;274.58;;5;20130721;274.58;54.92;113;;;;24;6.0;7.0;1;19540423.0;True;2;;;;;2.0;100.0;True;20000101.0;4700.0;113
1298;20130606;269.8;;5;20130706;269.8;53.96;97;;;;24;7.0;7.0;1;19540423.0;True;2;;;;;2.0;100.0;True;20000101.0;4700.0;113
1299;20120131;248.3;;4;20120302;248.3;62.08;21;;;;2;1.0;14.0;1;19650121.0;True;2;;;;;1.0;67.0;True;20000201.0;2500.0;37
1300;20120526;259.8;;5;20120626;259.8;51.96;21;;;;3;1.0;18.0;1;19650121.0;True;2;;;;;1.0;67.0;True;20000201.0;2500.0;37
1301;20120310;102.6;;3;20120410;102.6;34.2;6;;;;4;1.0;12.0;1;19840412.0;True;1;;;;;2.0;50.0;True;20021101.0;1400.0;42
1302;20120407;44.8;;2;20120507;44.8;22.4;9;;;;4;2.0;11.0;1;19840412.0;True;1;;;;;2.0;50.0;True;20021101.0;1400.0;42
1303;20120811;284.7;;5;20120911;284.7;56.94;4;;;;7;;9.0;1;19840412.0;True;1;;;;;2.0;50.0;True;20021101.0;1400.0;42
1304;20121224;265.1;;5;20130124;265.1;53.02;22;;;;7;1.0;6.0;1;19840412.0;True;1;;;;;2.0;50.0;True;20021101.0;1400.0;42
1305;20121018;199.1;;5;20121118;199.1;39.82;8;;;;2;;3.0;2;19821202.0;True;2;;;;;1.0;72.0;True;20000101.0;1400.0;13
1306;20120330;199.6;;2;20120430;199.6;99.8;8;;;;1;;2.0;2;19630609.0;True;2;;;;;1.0;64.0;True;20001001.0;2000.0;12
